全网央卫,#genre#
中国农林卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/zgnlws/51/20250804/index.m3u8?msisdn=202509242000360541753c71e9452c95beba379be0a537&mdspid=&spid=600572&netType=0&sid=5910022186&pid=2028597139&timestamp=20250924200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956904896&ParentNodeID=-99&assertID=5910022186&client_ip=106.13.250.90&SecurityKey=20250924200036&promotionId=&mvid=5900006709&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=fd6ba591a678a0f8e88907d31d384e99&ddCalcu=9f9dee624b68a035d9113ad677089a808fe8
兵团卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/btws/51/20250804/index.m3u8?msisdn=202509242000362c2e635c539f403181018b96242e7f1f&mdspid=&spid=600697&netType=0&sid=5910022192&pid=2028597139&timestamp=20250924200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956923145&ParentNodeID=-99&assertID=5910022192&client_ip=106.13.250.90&SecurityKey=20250924200036&promotionId=&mvid=5900006716&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bb76800ed5a00a9d066b3bb0aa559330&ddCalcu=0b3be37296658050a0ae0db5ba30b06a690d
辽宁卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?msisdn=20250924200036af59f396051044c6850a9ec36b054f2c&mdspid=&spid=600572&netType=0&sid=5910022198&pid=2028597139&timestamp=20250924200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=630291707&ParentNodeID=-99&assertID=5910022198&client_ip=106.13.250.90&SecurityKey=20250924200036&promotionId=&mvid=5101043014&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7e24e4f3e429d159256d0d175d8a7404&ddCalcu=470ee422740ae084df537e14d209dd615529
上海新闻综合,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/xinwenzonghehd/1200/index.m3u8?msisdn=2025092420003726a79c54050e45cca32f64e300933162&mdspid=&spid=699212&netType=0&sid=5500002275&pid=2028597139&timestamp=20250924200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632657&ParentNodeID=-99&assertID=5500002275&client_ip=106.13.250.90&SecurityKey=20250924200037&promotionId=&mvid=5100001716&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=fd06be9d5ca814112e61d730d76a0e80&ddCalcu=0f8dee02061ab06e79dd053c7ad81164e121
上海第一财经,http://gslbmgsplive.miguvideo.com/wd_r1/2018/bestv/dycj/1000/index.m3u8?msisdn=20250924200037ad5b9dee363540298368eae7db4676e9&mdspid=&spid=699212&netType=0&sid=2201008312&pid=2028597139&timestamp=20250924200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608780988&ParentNodeID=-99&assertID=2201008312&client_ip=106.13.250.90&SecurityKey=20250924200037&promotionId=&mvid=2201008312&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=265e9273c075eb74ce9df0ac864f4b05&ddCalcu=5206eb524e8f90426783cca007f5de9be7c4
南京新闻综合频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingxwzh/50/20230719/index.m3u8?msisdn=20250924200037583ef97aabde46e7904e4d5c0620cf72&mdspid=&spid=699067&netType=0&sid=5910021863&pid=2028597139&timestamp=20250924200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838109047&ParentNodeID=-99&assertID=5910021863&client_ip=106.13.250.90&SecurityKey=20250924200037&promotionId=&mvid=5900006203&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6b9a9823f1d53e6c88ad8b0d6b0ae3da&ddCalcu=a6dbe392ea8a9008b263df01bd85d3ae868c
南京教科频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingkj/50/20230719/index.m3u8?msisdn=20250924200037f7c4be879d92478abaff96049abea1dd&mdspid=&spid=699067&netType=0&sid=5910021865&pid=2028597139&timestamp=20250924200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838153729&ParentNodeID=-99&assertID=5910021865&client_ip=106.13.250.90&SecurityKey=20250924200037&promotionId=&mvid=5900006205&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=fb220120a7b16ca37ed79302e5daa0c5&ddCalcu=5fcbe022a28a00d152e02a073b9176dcea73
南京十八频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingsb/50/20230719/index.m3u8?msisdn=2025092420003764262b625a684ead9cee56351edf7afa&mdspid=&spid=699067&netType=0&sid=5910021864&pid=2028597139&timestamp=20250924200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838151753&ParentNodeID=-99&assertID=5910021864&client_ip=106.13.250.90&SecurityKey=20250924200037&promotionId=&mvid=5900006207&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5e97104839547fc4906a9aad89c7821e&ddCalcu=e51ee292878710c09488d3a9a594a76f0c94
江苏城市频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=2025092420003785b8c5f94dbe4ba79b4e9bc97f38cd39&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20250924200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=106.13.250.90&SecurityKey=20250924200037&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=12aff4ebac30739979de2583937e4a2f&ddCalcu=f122eaa24f6ef0743e9b3a8c5320e7d39979
江苏国际,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsguoji/600/index.m3u8?msisdn=202509242000373b108befeb85480c8b8cb4f9848b3bc4&mdspid=&spid=699067&netType=0&sid=5500260577&pid=2028597139&timestamp=20250924200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064674&ParentNodeID=-99&assertID=5500260577&client_ip=106.13.250.90&SecurityKey=20250924200037&promotionId=&mvid=5100186482&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=186c2e1c669d2349f0130bac5b7cee38&ddCalcu=8138ee62ec6c207eb15cc6a6b90d321304f9
江苏教育,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsjiaoyu/600/index.m3u8?msisdn=202509242000377a0edda4ca24476aa657197d535f1b57&mdspid=&spid=699067&netType=0&sid=5500287493&pid=2028597139&timestamp=20250924200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=628008321&ParentNodeID=-99&assertID=5500287493&client_ip=106.13.250.90&SecurityKey=20250924200037&promotionId=&mvid=5101012819&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a90b4aba797b728d1854d27c2cbfceb0&ddCalcu=0ab9ee02cb8f40bacb2ac77927db4752881d
江苏影视频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=20250924200038c4351a3efc814e8a9167f238f5787a38&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20250924200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=106.13.250.90&SecurityKey=20250924200038&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=e58434497cf14b837f7e9ea5565b9348&ddCalcu=8e45e382946b3054645957acef91e47bf873
江苏综艺频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jszongyi/600/index.m3u8?msisdn=202509242000384f66bce491ea438888613ddf9aaec414&mdspid=&spid=699067&netType=0&sid=5500260513&pid=2028597139&timestamp=20250924200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626065193&ParentNodeID=-99&assertID=5500260513&client_ip=106.13.250.90&SecurityKey=20250924200038&promotionId=&mvid=5100186420&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=afa6a114cc64ad84a460d9d11dffe012&ddCalcu=2a1fe0a2e66fa0f1d1141cdc96d40a6d48a4
公共新闻频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsgonggong/600/index.m3u8?msisdn=202509242000387cec03b840d54c15bf16e49887a418c4&mdspid=&spid=699067&netType=0&sid=5500260520&pid=2028597139&timestamp=20250924200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064693&ParentNodeID=-99&assertID=5500260520&client_ip=106.13.250.90&SecurityKey=20250924200038&promotionId=&mvid=5100186429&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8a2076581629ad8867a9c292d9045909&ddCalcu=980ae9225064700695d8219622c99aad7868
盐城新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/ycxwzh/51/20250604/index.m3u8?msisdn=20250924200038a610ca33735d48899b238f9873d9b158&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20250924200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=106.13.250.90&SecurityKey=20250924200038&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2c9599e1ee65a6fe5341800d457a9f73&ddCalcu=327cef92959a90795e41de0e06851a463f5e
淮安新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/haxinwenzonghe/600/index.m3u8?msisdn=20250924200038b4c149ba235e4888a2777fd604d9c4f4&mdspid=&spid=699067&netType=0&sid=5500469363&pid=2028597139&timestamp=20250924200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731826&ParentNodeID=-99&assertID=5500469363&client_ip=106.13.250.90&SecurityKey=20250924200038&promotionId=&mvid=5102012618&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d24220d7c4b10208d708c98851443bc6&ddCalcu=6dc2eb42329420401d578c849bc1800270d8
泰州新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/tzxinwenzonghe/600/index.m3u8?msisdn=20250924200038df998927f4bb4574a9041aeedb892995&mdspid=&spid=699067&netType=0&sid=5500469354&pid=2028597139&timestamp=20250924200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731818&ParentNodeID=-99&assertID=5500469354&client_ip=106.13.250.90&SecurityKey=20250924200038&promotionId=&mvid=5102012615&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d0164dae54be26bbd6d3b5c403112720&ddCalcu=0d20e7122691401d3a0e45c45bbe32d66bdb
连云港新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/lygxinwenzonghe/600/index.m3u8?msisdn=202509242000385915f5ac22384f72ac36effd11aa4047&mdspid=&spid=699067&netType=0&sid=5500469369&pid=2028597139&timestamp=20250924200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731715&ParentNodeID=-99&assertID=5500469369&client_ip=106.13.250.90&SecurityKey=20250924200038&promotionId=&mvid=5102012621&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f0f096b78c2c91fe3261c1d0a62014ed&ddCalcu=dfe0e4f2109090266ba708dc12cc19612f3e
宿迁新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/sqxinwenzonghe/600/index.m3u8?msisdn=20250924200038401860a0de74480d8c9bc7dee57706ef&mdspid=&spid=699067&netType=0&sid=5500469357&pid=2028597139&timestamp=20250924200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731832&ParentNodeID=-99&assertID=5500469357&client_ip=106.13.250.90&SecurityKey=20250924200038&promotionId=&mvid=5102012616&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=167ad68d3563b83a7d16b025656b2357&ddCalcu=7156e3722a9bd066586d532506b36b18d37a
徐州新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/xzxinwenzonghe/600/index.m3u8?msisdn=20250924200039e9119bdcbb434283a2e7993d7c8b2f27&mdspid=&spid=699067&netType=0&sid=5500469368&pid=2028597139&timestamp=20250924200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731747&ParentNodeID=-99&assertID=5500469368&client_ip=106.13.250.90&SecurityKey=20250924200039&promotionId=&mvid=5102012620&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=64a31d3f5fd2c3c502e084390de5167f&ddCalcu=f674e6a2139510edd30f953f4d820ce32c05
优漫卡通频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/ymkt/600/index.m3u8?msisdn=2025092420003901c962b1c9f84a79bdacdccf568a483d&mdspid=&spid=699067&netType=0&sid=5500260553&pid=2028597139&timestamp=20250924200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064703&ParentNodeID=-99&assertID=5500260553&client_ip=106.13.250.90&SecurityKey=20250924200039&promotionId=&mvid=5100186455&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=854ac4995792dc02fb78f4f9dd490e12&ddCalcu=2815ee420a69c044d9d995f749f28d7cb0f2
江阴新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/jyxwzh/51/20250604/index.m3u8?msisdn=20250924200039dfd4ed9949d54c838191ca5923016a3e&mdspid=&spid=699067&netType=0&sid=5910022177&pid=2028597139&timestamp=20250924200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227979&ParentNodeID=-99&assertID=5910022177&client_ip=106.13.250.90&SecurityKey=20250924200039&promotionId=&mvid=5900006705&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8e55195b883d86f59186454f997156d3&ddCalcu=38dee65255511079959bf848534d68861f95
南通新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/ntxwzh/51/20250604/index.m3u8?msisdn=202509242000399d3098c4f8c34cb98097400045cbb858&mdspid=&spid=699067&netType=0&sid=5910022178&pid=2028597139&timestamp=20250924200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227985&ParentNodeID=-99&assertID=5910022178&client_ip=106.13.250.90&SecurityKey=20250924200039&promotionId=&mvid=5900006706&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a4d9bcf26d9ddc7753c20a9e1d33a763&ddCalcu=3a64e7d2a953b03cdf12e69da90d2dcc3757
宜兴新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/yxxwzh/51/20250604/index.m3u8?msisdn=2025092420003966038c4a600e4f8ab96f2a22eba6965e&mdspid=&spid=699067&netType=0&sid=5910022179&pid=2028597139&timestamp=20250924200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227996&ParentNodeID=-99&assertID=5910022179&client_ip=106.13.250.90&SecurityKey=20250924200039&promotionId=&mvid=5900006707&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3f06472c9644fc72182ee5dd3f0940ce&ddCalcu=e3cfe00246594007f23cd9d654e4ef2c8712
溧水新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/wxxwzh/51/20250604/index.m3u8?msisdn=2025092420003957ca5ffc2a38462e987e58ab075d9464&mdspid=&spid=699067&netType=0&sid=5500469349&pid=2028597139&timestamp=20250924200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639737327&ParentNodeID=-99&assertID=5500469349&client_ip=106.13.250.90&SecurityKey=20250924200039&promotionId=&mvid=5102012612&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7b08b3f7965425e875c0c8ef9ae5eace&ddCalcu=e7cbea02e895b0e3af97f9e685c402c55e78
陕西银龄频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxylpd/51/20250804/index.m3u8?msisdn=20250924200039d0e04f742f224cfb80624053029a4aff&mdspid=&spid=600572&netType=0&sid=5910022191&pid=2028597139&timestamp=20250924200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909362&ParentNodeID=-99&assertID=5910022191&client_ip=106.13.250.90&SecurityKey=20250924200039&promotionId=&mvid=5900006714&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=133c05459aabcb87db40608f35885214&ddCalcu=4113e2325c6800855435f98a0a6b0c4bb8d7
陕西都市青春频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxdsqc/51/20250804/index.m3u8?msisdn=20250924200039586e6a521b9a46cba5ce005a9abb0a0b&mdspid=&spid=600572&netType=0&sid=5910022190&pid=2028597139&timestamp=20250924200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909358&ParentNodeID=-99&assertID=5910022190&client_ip=106.13.250.90&SecurityKey=20250924200039&promotionId=&mvid=5900006713&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=50fad57bae1e352fcfda0106bf282dc0&ddCalcu=05c0edf22a68d025f7bb6a0e110ea3d5f2cf
陕西秦腔频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxqqpd/51/20250804/index.m3u8?msisdn=2025092420004080bbebd67ce2491489bcbdd747fcd2c1&mdspid=&spid=600572&netType=0&sid=5910022188&pid=2028597139&timestamp=20250924200040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909303&ParentNodeID=-99&assertID=5910022188&client_ip=106.13.250.90&SecurityKey=20250924200040&promotionId=&mvid=5900006711&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b6df73d36f92fe4fbbfba1de34fbca17&ddCalcu=7b16ead2cf6b70f34d33e6df19a2bffeb4bf
陕西新闻资讯频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxxwzx/51/20250804/index.m3u8?msisdn=20250924200040e78eb5d07adb49cf97757189d32d56f0&mdspid=&spid=600572&netType=0&sid=5910022187&pid=2028597139&timestamp=20250924200040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909289&ParentNodeID=-99&assertID=5910022187&client_ip=106.13.250.90&SecurityKey=20250924200040&promotionId=&mvid=5900006710&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5819f4cdd5a601207a3a74ff89493b09&ddCalcu=9508eb123969f0449c8dfdf54a76a031a270

影视,#genre#
经典香港电影,http://gslbmgsplive.miguvideo.com/wd_r2/virtuallive/5100180869/150/index.m3u8?msisdn=20250924200040ca1bbd54d4db46b59da0c7283b95cbc5&mdspid=&spid=800033&netType=0&sid=5500242089&pid=2028597139&timestamp=20250924200040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=625703337&ParentNodeID=-99&assertID=5500242089&client_ip=106.13.250.90&SecurityKey=20250924200040&promotionId=&mvid=5100180869&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a537182f250dee281d8464fc0fe04d32&ddCalcu=2a35ed32475010e8f20fc2f5406d4e8ed218
抗战经典影片,http://gslbmgsplive.miguvideo.com/wd-virtuallive5100002089-150/index.m3u8?msisdn=20250924200040d8fc82e163244ace9f0b96b5d5175f47&mdspid=&spid=800033&netType=0&sid=5500002717&pid=2028597139&timestamp=20250924200040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=617432318&ParentNodeID=-99&assertID=5500002717&client_ip=106.13.250.90&SecurityKey=20250924200040&promotionId=&mvid=5100002089&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=75b9af6e54f636536b7219eab811cdeb&ddCalcu=b7e5edb2c971a01f86bea5e49f162376b563
新片放映厅,http://gslbmgsplive.miguvideo.com/wd-virtuallive5100030975-150/index.m3u8?msisdn=20250924200040dd149f8242d249efb0fabef6ff5f92fb&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20250924200040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=106.13.250.90&SecurityKey=20250924200040&promotionId=&mvid=5100030975&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4a7fdc1ac939b376f8a81944e05d7144&ddCalcu=444ae1727f9dd05c01ea4c4993198ba387f6
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=20250924200040d84cb440cb464766a393839ae1d33e2d&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20250924200040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=106.13.250.90&SecurityKey=20250924200040&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=e9968345e9efc774fe565167ca53f314&ddCalcu=4e19e392f6238053a4c57e691e5f6c57e7f4
和美乡途轮播台,http://gslbmgsplive.miguvideo.com/migu/virtuallive2/5900002411/51/20210706/index.m3u8?msisdn=202509242000417b345fdfb5b04577b8f69c550187a6ed&mdspid=&spid=800033&netType=0&sid=5910019525&pid=2028597139&timestamp=20250924200041&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713591450&ParentNodeID=-99&assertID=5910019525&client_ip=106.13.250.90&SecurityKey=20250924200041&promotionId=&mvid=5900002421&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c1f5e80696d3900f4d3dde2c80c07408&ddCalcu=8c01e4f27530e0c80086c926edd3d930d04f
高清大片,http://gslbmgsplive.miguvideo.com/migu/kailu/gaoqingdapian/51/20250514/index.m3u8?msisdn=20250924200041c1aaa4df05c748aca1605ef2fc28a025&mdspid=&spid=699004&netType=0&sid=5500315684&pid=2028597139&timestamp=20250924200041&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629943678&ParentNodeID=-99&assertID=5500315684&client_ip=106.13.250.90&SecurityKey=20250924200041&promotionId=&mvid=5101034200&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=de4f80a55757f7846727428918cc4206&ddCalcu=6d0ee2424f9c80c08a15958725477f277864
南方影视,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/nfys/1000/index.m3u8?msisdn=20250924200041f591a6bc8cb248d0af143ee7d186b5b4&mdspid=&spid=699054&netType=0&sid=2206173738&pid=2028597139&timestamp=20250924200041&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614961829&ParentNodeID=-99&assertID=2206173738&client_ip=106.13.250.90&SecurityKey=20250924200041&promotionId=&mvid=2206173738&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=32e696dddc7d57781176c0eda089d5d4&ddCalcu=43d2e5e2d64990860dadddec07cd65771718
